,game_ids,home_ids,away_ids
4109,0021100432,1610612751,1610612763
4110,0021100433,1610612752,1610612758
4111,0021100434,1610612739,1610612754
4112,0021100435,1610612749,1610612740
4113,0021100436,1610612745,1610612760
4114,0021100437,1610612750,1610612766
4115,0021100438,1610612742,1610612743
4116,0021100439,1610612756,1610612737
4117,0021100440,1610612744,1610612757
4118,0021100441,1610612746,1610612764
4119,0021100442,1610612754,1610612751
4120,0021100443,1610612741,1610612738
4121,0021100444,1610612757,1610612746
4122,0021100445,1610612761,1610612766
4123,0021100446,1610612755,1610612742
4124,0021100447,1610612753,1610612749
4125,0021100448,1610612765,1610612758
4126,0021100449,1610612739,1610612748
4127,0021100450,1610612752,1610612740
4128,0021100451,1610612763,1610612743
4129,0021100452,1610612745,1610612750
4130,0021100453,1610612760,1610612744
4131,0021100454,1610612762,1610612764
4132,0021100455,1610612747,1610612756
4133,0021100456,1610612746,1610612759
4134,0021100457,1610612741,1610612751
4135,0021100458,1610612763,1610612744
4136,0021100459,1610612757,1610612737
4137,0021100460,1610612752,1610612742
4138,0021100461,1610612748,1610612753
4139,0021100462,1610612765,1610612738
4140,0021100463,1610612739,1610612758
4141,0021100464,1610612754,1610612766
4142,0021100465,1610612751,1610612749
4143,0021100466,1610612745,1610612762
4144,0021100467,1610612750,1610612755
4145,0021100468,1610612760,1610612743
4146,0021100469,1610612756,1610612747
4147,0021100470,1610612741,1610612737
4148,0021100471,1610612752,1610612751
4149,0021100472,1610612749,1610612753
4150,0021100473,1610612745,1610612763
4151,0021100474,1610612742,1610612738
4152,0021100475,1610612760,1610612740
4153,0021100476,1610612743,1610612750
4154,0021100477,1610612762,1610612759
4155,0021100478,1610612756,1610612764
4156,0021100479,1610612747,1610612757
4157,0021100480,1610612744,1610612746
4158,0021100481,1610612739,1610612765
4159,0021100482,1610612754,1610612740
4160,0021100483,1610612748,1610612758
4161,0021100484,1610612763,1610612755
4162,0021100485,1610612757,1610612759
4163,0021100486,1610612761,1610612765
4164,0021100487,1610612764,1610612758
4165,0021100488,1610612766,1610612754
4166,0021100489,1610612739,1610612740
4167,0021100490,1610612760,1610612738
4168,0021100491,1610612751,1610612753
4169,0021100492,1610612752,1610612737
4170,0021100493,1610612741,1610612749
4171,0021100494,1610612745,1610612755
4172,0021100495,1610612750,1610612762
4173,0021100496,1610612756,1610612744
4174,0021100497,1610612742,1610612747
4175,0021100498,1610612746,1610612743
4176,0021100499,1610612748,1610612752
4177,0021100500,1610612737,1610612753
4178,0021100501,1610612743,1610612759
4179,0021100502,1610612760,1610612747
4180,0021100503,1610612739,1610612738
4181,0021100504,1610612754,1610612744
4182,0021100505,1610612765,1610612755
4183,0021100506,1610612741,1610612740
4184,0021100507,1610612749,1610612764
4185,0021100508,1610612745,1610612761
4186,0021100509,1610612742,1610612751
4187,0021100510,1610612758,1610612762
4188,0021100511,1610612746,1610612750
4189,0021100512,1610612755,1610612760
4190,0021100513,1610612764,1610612753
4191,0021100514,1610612738,1610612749
4192,0021100515,1610612752,1610612739
4193,0021100516,1610612737,1610612744
4194,0021100517,1610612765,1610612766
4195,0021100518,1610612763,1610612742
4196,0021100519,1610612740,1610612761
4197,0021100520,1610612759,1610612741
4198,0021100521,1610612743,1610612757
4199,0021100522,1610612762,1610612745
4200,0021100523,1610612747,1610612750
4201,0021100524,1610612753,1610612760
4202,0021100525,1610612756,1610612750
4203,0021100526,1610612758,1610612746
4204,0021100527,1610612757,1610612748
4205,0021100528,1610612761,1610612763
4206,0021100529,1610612738,1610612751
4207,0021100530,1610612737,1610612749
4208,0021100531,1610612739,1610612741
4209,0021100532,1610612755,1610612744
4210,0021100533,1610612740,1610612742
4211,0021100534,1610612745,1610612743
4212,0021100535,1610612759,1610612766
4213,0021100536,1610612762,1610612748
4214,0021100537,1610612756,1610612746
4215,0021100538,1610612747,1610612758
4216,0021100539,1610612764,1610612739
4217,0021100540,1610612737,1610612760
4218,0021100541,1610612753,1610612749
4219,0021100542,1610612763,1610612765
4220,0021100543,1610612740,1610612754
4221,0021100544,1610612742,1610612762
4222,0021100545,1610612757,1610612750
4223,0021100546,1610612738,1610612752
4224,0021100547,1610612747,1610612748
4225,0021100548,1610612761,1610612744
4226,0021100549,1610612766,1610612751
4227,0021100550,1610612755,1610612741
4228,0021100551,1610612745,1610612746
4229,0021100552,1610612756,1610612758
4230,0021100553,1610612759,1610612743
4231,0021100554,1610612761,1610612753
4232,0021100555,1610612764,1610612744
4233,0021100556,1610612739,1610612762
4234,0021100557,1610612741,1610612754
4235,0021100558,1610612749,1610612755
4236,0021100559,1610612760,1610612742
4237,0021100560,1610612750,1610612746
4238,0021100561,1610612743,1610612758
4239,0021100562,1610612757,1610612740
4240,0021100563,1610612766,1610612753
4241,0021100564,1610612754,1610612737
4242,0021100565,1610612738,1610612745
4243,0021100566,1610612748,1610612751
4244,0021100567,1610612765,1610612747
4245,0021100568,1610612742,1610612752
4246,0021100569,1610612761,1610612745
4247,0021100570,1610612755,1610612738
4248,0021100571,1610612764,1610612747
4249,0021100572,1610612766,1610612762
4250,0021100573,1610612748,1610612737
4251,0021100574,1610612751,1610612746
4252,0021100575,1610612749,1610612741
4253,0021100576,1610612760,1610612756
4254,0021100577,1610612750,1610612757
4255,0021100578,1610612759,1610612752
4256,0021100579,1610612743,1610612739
4257,0021100580,1610612758,1610612740
4258,0021100581,1610612744,1610612763
4259,0021100582,1610612741,1610612753
4260,0021100583,1610612756,1610612742
4261,0021100584,1610612755,1610612762
4262,0021100585,1610612766,1610612751
4263,0021100586,1610612738,1610612757
4264,0021100587,1610612765,1610612737
4265,0021100588,1610612760,1610612739
4266,0021100589,1610612750,1610612747
4267,0021100590,1610612749,1610612752
4268,0021100591,1610612759,1610612746
4269,0021100592,1610612743,1610612740
4270,0021100593,1610612758,1610612742
4271,0021100594,1610612764,1610612757
4272,0021100595,1610612748,1610612754
4273,0021100596,1610612765,1610612761
4274,0021100597,1610612751,1610612745
4275,0021100598,1610612741,1610612762
4276,0021100599,1610612760,1610612766
4277,0021100600,1610612750,1610612740
4278,0021100601,1610612756,1610612763
4279,0021100602,1610612744,1610612742
4280,0021100603,1610612752,1610612755
4281,0021100604,1610612747,1610612738
4282,0021100605,1610612761,1610612749
4283,0021100606,1610612753,1610612754
4284,0021100607,1610612739,1610612745
4285,0021100608,1610612743,1610612763
4286,0021100609,1610612758,1610612737
4287,0021100610,1610612746,1610612744
4288,0021100611,1610612751,1610612749
4289,0021100612,1610612741,1610612752
4290,0021100613,1610612740,1610612766
4291,0021100614,1610612759,1610612764
4292,0021100615,1610612762,1610612765
4293,0021100616,1610612756,1610612750
4294,0021100617,1610612746,1610612738
4295,0021100618,1610612753,1610612748
4296,0021100619,1610612739,1610612761
4297,0021100620,1610612754,1610612757
4298,0021100621,1610612763,1610612747
4299,0021100622,1610612760,1610612745
4300,0021100623,1610612742,1610612764
4301,0021100624,1610612743,1610612737
4302,0021100625,1610612758,1610612744
4303,0021100626,1610612754,1610612755
4304,0021100627,1610612751,1610612761
4305,0021100628,1610612752,1610612757
4306,0021100629,1610612741,1610612748
4307,0021100630,1610612749,1610612739
4308,0021100631,1610612740,1610612747
4309,0021100632,1610612745,1610612766
4310,0021100633,1610612759,1610612753
4311,0021100634,1610612758,1610612765
4312,0021100635,1610612756,1610612762
4313,0021100636,1610612746,1610612737
4314,0021100637,1610612744,1610612738
4315,0021100638,1610612740,1610612764
4316,0021100639,1610612742,1610612766
4317,0021100640,1610612743,1610612760
4318,0021100641,1610612762,1610612750
4319,0021100642,1610612746,1610612756
4320,0021100643,1610612755,1610612748
4321,0021100644,1610612753,1610612751
4322,0021100645,1610612752,1610612754
4323,0021100646,1610612737,1610612764
4324,0021100647,1610612741,1610612757
4325,0021100648,1610612763,1610612761
4326,0021100649,1610612760,1610612759
4327,0021100650,1610612756,1610612765
4328,0021100651,1610612758,1610612738
4329,0021100652,1610612747,1610612750
4330,0021100653,1610612744,1610612749
4331,0021100654,1610612746,1610612745
4332,0021100655,1610612766,1610612761
4333,0021100656,1610612754,1610612752
4334,0021100657,1610612751,1610612740
4335,0021100658,1610612741,1610612755
4336,0021100659,1610612742,1610612759
4337,0021100660,1610612743,1610612738
4338,0021100661,1610612762,1610612744
4339,0021100662,1610612739,1610612737
4340,0021100663,1610612746,1610612765
4341,0021100664,1610612763,1610612764
4342,0021100665,1610612758,1610612750
4343,0021100666,1610612748,1610612753
4344,0021100667,1610612756,1610612745
4345,0021100668,1610612760,1610612757
4346,0021100669,1610612747,1610612762
4347,0021100670,1610612766,1610612755
4348,0021100671,1610612751,1610612739
4349,0021100672,1610612737,1610612738
4350,0021100673,1610612753,1610612741
4351,0021100674,1610612743,1610612742
4352,0021100675,1610612744,1610612750
4353,0021100676,1610612754,1610612746
4354,0021100677,1610612752,1610612761
4355,0021100678,1610612748,1610612756
4356,0021100679,1610612745,1610612747
4357,0021100680,1610612762,1610612760
4358,0021100681,1610612758,1610612763
4359,0021100682,1610612757,1610612749
4360,0021100683,1610612761,1610612741
4361,0021100684,1610612755,1610612752
4362,0021100685,1610612753,1610612756
4363,0021100686,1610612751,1610612764
4364,0021100687,1610612737,1610612739
4365,0021100688,1610612740,1610612744
4366,0021100689,1610612760,1610612746
4367,0021100690,1610612759,1610612750
4368,0021100691,1610612743,1610612765
4369,0021100692,1610612742,1610612747
4370,0021100693,1610612764,1610612754
4371,0021100694,1610612749,1610612738
4372,0021100695,1610612740,1610612746
4373,0021100696,1610612745,1610612744
4374,0021100697,1610612758,1610612762
4375,0021100698,1610612757,1610612763
4376,0021100699,1610612761,1610612752
4377,0021100700,1610612766,1610612749
4378,0021100701,1610612753,1610612739
4379,0021100702,1610612754,1610612756
4380,0021100703,1610612737,1610612751
4381,0021100704,1610612765,1610612748
4382,0021100705,1610612755,1610612738
4383,0021100706,1610612760,1610612750
4384,0021100707,1610612759,1610612742
4385,0021100708,1610612762,1610612743
4386,0021100709,1610612747,1610612757
4387,0021100710,1610612746,1610612763
4388,0021100711,1610612764,1610612737
4389,0021100712,1610612751,1610612766
4390,0021100713,1610612752,1610612765
4391,0021100714,1610612741,1610612761
4392,0021100715,1610612740,1610612759
4393,0021100716,1610612745,1610612742
4394,0021100717,1610612749,1610612754
4395,0021100718,1610612744,1610612758
4396,0021100719,1610612739,1610612756
4397,0021100720,1610612750,1610612743
4398,0021100721,1610612738,1610612764
4399,0021100722,1610612737,1610612762
4400,0021100723,1610612759,1610612755
4401,0021100724,1610612760,1610612748
4402,0021100725,1610612757,1610612744
4403,0021100726,1610612747,1610612763
4404,0021100727,1610612761,1610612753
4405,0021100728,1610612764,1610612765
4406,0021100729,1610612766,1610612738
4407,0021100730,1610612754,1610612748
4408,0021100731,1610612751,1610612762
4409,0021100732,1610612752,1610612749
4410,0021100733,1610612741,1610612743
4411,0021100734,1610612745,1610612758
4412,0021100735,1610612746,1610612740
4413,0021100736,1610612755,1610612739
4414,0021100737,1610612749,1610612737
4415,0021100738,1610612763,1610612750
4416,0021100739,1610612742,1610612745
4417,0021100740,1610612756,1610612759
4418,0021100741,1610612757,1610612760
4419,0021100742,1610612744,1610612747
4420,0021100743,1610612761,1610612743
4421,0021100744,1610612752,1610612753
4422,0021100745,1610612766,1610612750
4423,0021100746,1610612739,1610612765
4424,0021100747,1610612738,1610612762
4425,0021100748,1610612751,1610612754
4426,0021100749,1610612737,1610612741
4427,0021100750,1610612758,1610612759
4428,0021100751,1610612746,1610612756
4429,0021100752,1610612744,1610612740
4430,0021100753,1610612754,1610612764
4431,0021100754,1610612748,1610612742
4432,0021100755,1610612757,1610612740
4433,0021100756,1610612747,1610612760
4434,0021100757,1610612761,1610612748
4435,0021100758,1610612764,1610612755
4436,0021100759,1610612766,1610612743
4437,0021100760,1610612737,1610612752
4438,0021100761,1610612739,1610612749
4439,0021100762,1610612753,1610612742
4440,0021100763,1610612741,1610612765
4441,0021100764,1610612745,1610612763
4442,0021100765,1610612750,1610612738
4443,0021100766,1610612762,1610612758
4444,0021100767,1610612746,1610612757
4445,0021100768,1610612744,1610612751
4446,0021100769,1610612747,1610612740
4447,0021100770,1610612752,1610612739
4448,0021100771,1610612755,1610612737
4449,0021100772,1610612765,1610612766
4450,0021100773,1610612749,1610612763
4451,0021100774,1610612759,1610612754
4452,0021100775,1610612758,1610612751
4453,0021100776,1610612746,1610612762
4454,0021100777,1610612760,1610612741
4455,0021100778,1610612738,1610612748
4456,0021100779,1610612761,1610612764
4457,0021100780,1610612753,1610612743
4458,0021100781,1610612745,1610612754
4459,0021100782,1610612756,1610612740
4460,0021100783,1610612757,1610612750
4461,0021100784,1610612747,1610612744
4462,0021100785,1610612764,1610612749
4463,0021100786,1610612741,1610612745
4464,0021100787,1610612760,1610612763
4465,0021100788,1610612742,1610612746
4466,0021100789,1610612758,1610612750
4467,0021100790,1610612757,1610612762
4468,0021100791,1610612761,1610612766
4469,0021100792,1610612739,1610612759
4470,0021100793,1610612754,1610612752
4471,0021100794,1610612748,1610612755
4472,0021100795,1610612765,1610612753
4473,0021100796,1610612763,1610612744
4474,0021100797,1610612758,1610612756
4475,0021100798,1610612747,1610612751
4476,0021100799,1610612755,1610612761
4477,0021100800,1610612764,1610612754
4478,0021100801,1610612738,1610612759
4479,0021100802,1610612737,1610612766
4480,0021100803,1610612748,1610612760
4481,0021100804,1610612749,1610612739
4482,0021100805,1610612740,1610612743
4483,0021100806,1610612750,1610612744
4484,0021100807,1610612742,1610612763
4485,0021100808,1610612762,1610612756
4486,0021100809,1610612757,1610612751
4487,0021100810,1610612746,1610612747
4488,0021100811,1610612753,1610612752
4489,0021100812,1610612765,1610612764
4490,0021100813,1610612741,1610612738
4491,0021100814,1610612758,1610612746
4492,0021100815,1610612754,1610612760
4493,0021100816,1610612761,1610612739
4494,0021100817,1610612751,1610612764
4495,0021100818,1610612737,1610612765
4496,0021100819,1610612748,1610612763
4497,0021100820,1610612749,1610612766
4498,0021100821,1610612742,1610612757
4499,0021100822,1610612759,1610612740
4500,0021100823,1610612743,1610612756
4501,0021100824,1610612762,1610612744
4502,0021100825,1610612747,1610612745
4503,0021100826,1610612766,1610612737
4504,0021100827,1610612754,1610612738
4505,0021100828,1610612755,1610612753
4506,0021100829,1610612763,1610612742
4507,0021100830,1610612740,1610612750
4508,0021100831,1610612749,1610612757
4509,0021100832,1610612756,1610612747
4510,0021100833,1610612746,1610612758
4511,0021100834,1610612744,1610612743
4512,0021100835,1610612752,1610612741
4513,0021100836,1610612738,1610612755
4514,0021100837,1610612751,1610612739
4515,0021100838,1610612748,1610612765
4516,0021100839,1610612759,1610612762
4517,0021100840,1610612760,1610612761
4518,0021100841,1610612758,1610612745
4519,0021100842,1610612766,1610612764
4520,0021100843,1610612753,1610612765
4521,0021100844,1610612754,1610612761
4522,0021100845,1610612749,1610612760
4523,0021100846,1610612763,1610612746
4524,0021100847,1610612740,1610612747
4525,0021100848,1610612750,1610612756
4526,0021100849,1610612743,1610612744
4527,0021100850,1610612762,1610612759
4528,0021100851,1610612757,1610612745
4529,0021100852,1610612764,1610612753
4530,0021100853,1610612748,1610612738
4531,0021100854,1610612739,1610612766
4532,0021100855,1610612751,1610612755
4533,0021100856,1610612742,1610612758
4534,0021100857,1610612741,1610612752
4535,0021100858,1610612761,1610612755
4536,0021100859,1610612739,1610612754
4537,0021100860,1610612738,1610612737
4538,0021100861,1610612749,1610612752
4539,0021100862,1610612763,1610612756
4540,0021100863,1610612740,1610612758
4541,0021100864,1610612745,1610612762
4542,0021100865,1610612760,1610612746
4543,0021100866,1610612759,1610612747
4544,0021100867,1610612743,1610612750
4545,0021100868,1610612757,1610612744
4546,0021100869,1610612766,1610612765
4547,0021100870,1610612741,1610612748
4548,0021100871,1610612750,1610612746
4549,0021100872,1610612759,1610612763
4550,0021100873,1610612744,1610612742
4551,0021100874,1610612761,1610612738
4552,0021100875,1610612755,1610612751
4553,0021100876,1610612753,1610612737
4554,0021100877,1610612754,1610612739
4555,0021100878,1610612752,1610612764
4556,0021100879,1610612748,1610612766
4557,0021100880,1610612765,1610612749
4558,0021100881,1610612740,1610612762
4559,0021100882,1610612745,1610612756
4560,0021100883,1610612760,1610612758
4561,0021100884,1610612747,1610612743
4562,0021100885,1610612757,1610612742
4563,0021100886,1610612746,1610612744
4564,0021100887,1610612764,1610612739
4565,0021100888,1610612751,1610612738
4566,0021100889,1610612763,1610612762
4567,0021100890,1610612750,1610612760
4568,0021100891,1610612749,1610612754
4569,0021100892,1610612759,1610612756
4570,0021100893,1610612752,1610612748
4571,0021100894,1610612747,1610612742
4572,0021100895,1610612766,1610612738
4573,0021100896,1610612737,1610612761
4574,0021100897,1610612765,1610612741
4575,0021100898,1610612739,1610612753
4576,0021100899,1610612758,1610612757
4577,0021100900,1610612740,1610612763
4578,0021100901,1610612743,1610612745
4579,0021100902,1610612761,1610612737
4580,0021100903,1610612766,1610612740
4581,0021100904,1610612753,1610612755
4582,0021100905,1610612754,1610612750
4583,0021100906,1610612751,1610612748
4584,0021100907,1610612741,1610612764
4585,0021100908,1610612745,1610612743
4586,0021100909,1610612762,1610612742
4587,0021100910,1610612756,1610612757
4588,0021100911,1610612746,1610612760
4589,0021100912,1610612744,1610612759
4590,0021100913,1610612755,1610612754
4591,0021100915,1610612752,1610612738
4592,0021100916,1610612750,1610612763
4593,0021100917,1610612747,1610612759
4594,0021100918,1610612764,1610612749
4595,0021100919,1610612766,1610612741
4596,0021100920,1610612739,1610612755
4597,0021100921,1610612751,1610612752
4598,0021100922,1610612737,1610612765
4599,0021100923,1610612748,1610612761
4600,0021100924,1610612738,1610612753
4601,0021100925,1610612763,1610612740
4602,0021100926,1610612742,1610612745
4603,0021100927,1610612743,1610612746
4604,0021100928,1610612756,1610612760
4605,0021100929,1610612758,1610612759
4606,0021100930,1610612757,1610612762
4607,0021100931,1610612744,1610612747
4608,0021100932,1610612754,1610612749
4609,0021100933,1610612765,1610612750
4610,0021100934,1610612748,1610612741
4611,0021100935,1610612740,1610612745
4612,0021100936,1610612756,1610612746
4613,0021100937,1610612766,1610612763
4614,0021100938,1610612737,1610612738
4615,0021100939,1610612739,1610612752
4616,0021100940,1610612742,1610612744
4617,0021100941,1610612759,1610612747
4618,0021100942,1610612758,1610612760
4619,0021100943,1610612756,1610612743
4620,0021100944,1610612754,1610612755
4621,0021100945,1610612748,1610612764
4622,0021100946,1610612741,1610612742
4623,0021100947,1610612763,1610612757
4624,0021100948,1610612745,1610612744
4625,0021100949,1610612749,1610612751
4626,0021100950,1610612762,1610612753
4627,0021100951,1610612737,1610612752
4628,0021100952,1610612747,1610612760
4629,0021100953,1610612766,1610612758
4630,0021100954,1610612748,1610612745
4631,0021100955,1610612765,1610612761
4632,0021100956,1610612759,1610612739
4633,0021100957,1610612750,1610612744
4634,0021100958,1610612743,1610612753
4635,0021100959,1610612746,1610612740
4636,0021100960,1610612764,1610612766
4637,0021100961,1610612754,1610612765
4638,0021100962,1610612751,1610612755
4639,0021100963,1610612749,1610612761
4640,0021100964,1610612763,1610612739
4641,0021100965,1610612759,1610612757
4642,0021100966,1610612737,1610612746
4643,0021100967,1610612738,1610612748
4644,0021100968,1610612760,1610612758
4645,0021100969,1610612762,1610612756
4646,0021100970,1610612744,1610612740
4647,0021100971,1610612753,1610612766
4648,0021100972,1610612739,1610612764
4649,0021100973,1610612754,1610612741
4650,0021100974,1610612752,1610612746
4651,0021100975,1610612749,1610612755
4652,0021100976,1610612760,1610612743
4653,0021100977,1610612756,1610612759
4654,0021100978,1610612765,1610612755
4655,0021100979,1610612738,1610612749
4656,0021100980,1610612761,1610612751
4657,0021100981,1610612764,1610612748
4658,0021100982,1610612766,1610612752
4659,0021100983,1610612737,1610612742
4660,0021100984,1610612741,1610612739
4661,0021100985,1610612763,1610612753
4662,0021100986,1610612745,1610612740
4663,0021100987,1610612750,1610612743
4664,0021100988,1610612762,1610612757
4665,0021100989,1610612758,1610612747
4666,0021100990,1610612744,1610612759
4667,0021200001,1610612739,1610612764
4668,0021200002,1610612748,1610612738
4669,0021200003,1610612747,1610612742
4670,0021200004,1610612761,1610612754
4671,0021200005,1610612755,1610612743
4672,0021200006,1610612765,1610612745
4673,0021200007,1610612741,1610612758
4674,0021200008,1610612740,1610612759
4675,0021200009,1610612762,1610612742
4676,0021200010,1610612756,1610612744
4677,0021200011,1610612746,1610612763
4678,0021200012,1610612757,1610612747
4679,0021200013,1610612751,1610612752
4680,0021200014,1610612759,1610612760
4681,0021200015,1610612766,1610612754
4682,0021200016,1610612753,1610612743
4683,0021200017,1610612738,1610612749
4684,0021200018,1610612737,1610612745
4685,0021200019,1610612739,1610612741
4686,0021200020,1610612752,1610612748
4687,0021200021,1610612740,1610612762
4688,0021200022,1610612760,1610612757
4689,0021200023,1610612750,1610612758
4690,0021200024,1610612756,1610612765
4691,0021200025,1610612747,1610612746
4692,0021200026,1610612744,1610612763
4693,0021200027,1610612764,1610612738
4694,0021200028,1610612754,1610612758
4695,0021200029,1610612751,1610612761
4696,0021200030,1610612748,1610612743
4697,0021200031,1610612741,1610612740
4698,0021200032,1610612745,1610612757
4699,0021200033,1610612749,1610612739
4700,0021200034,1610612742,1610612766
4701,0021200035,1610612759,1610612762
4702,0021200036,1610612746,1610612744
4703,0021200037,1610612752,1610612755
4704,0021200038,1610612761,1610612750
4705,0021200039,1610612753,1610612756
4706,0021200040,1610612760,1610612737
4707,0021200041,1610612747,1610612765
4708,0021200042,1610612755,1610612752
4709,0021200043,1610612751,1610612750
4710,0021200044,1610612748,1610612756
4711,0021200045,1610612763,1610612762
4712,0021200046,1610612742,1610612757
4713,0021200047,1610612759,1610612754
4714,0021200048,1610612758,1610612744
4715,0021200049,1610612746,1610612739
4716,0021200050,1610612741,1610612753
4717,0021200051,1610612760,1610612761
4718,0021200052,1610612743,1610612765
4719,0021200053,1610612766,1610612756
4720,0021200054,1610612738,1610612764
4721,0021200055,1610612737,1610612754
4722,0021200056,1610612748,1610612751
4723,0021200057,1610612749,1610612763
4724,0021200058,1610612740,1610612755
4725,0021200059,1610612745,1610612743
4726,0021200060,1610612750,1610612753
4727,0021200061,1610612742,1610612761
4728,0021200062,1610612762,1610612747
4729,0021200063,1610612758,1610612765
4730,0021200064,1610612746,1610612759
4731,0021200065,1610612744,1610612739
4732,0021200066,1610612741,1610612760
4733,0021200067,1610612757,1610612746
4734,0021200068,1610612764,1610612749
4735,0021200069,1610612753,1610612751
4736,0021200070,1610612738,1610612755
4737,0021200071,1610612752,1610612742
4738,0021200072,1610612737,1610612748
4739,0021200073,1610612763,1610612745
4740,0021200074,1610612740,1610612766
4741,0021200075,1610612760,1610612765
4742,0021200076,1610612750,1610612754
4743,0021200077,1610612756,1610612739
4744,0021200078,1610612758,1610612759
4745,0021200079,1610612743,1610612762
4746,0021200080,1610612747,1610612744
4747,0021200081,1610612761,1610612755
4748,0021200082,1610612754,1610612764
4749,0021200083,1610612766,1610612742
4750,0021200084,1610612741,1610612750
4751,0021200085,1610612745,1610612765
4752,0021200086,1610612749,1610612738
4753,0021200087,1610612762,1610612756
4754,0021200088,1610612757,1610612759
4755,0021200089,1610612744,1610612743
4756,0021200090,1610612751,1610612753
4757,0021200091,1610612746,1610612737
4758,0021200092,1610612763,1610612748
4759,0021200093,1610612760,1610612739
4760,0021200094,1610612747,1610612758
4761,0021200095,1610612761,1610612762
4762,0021200096,1610612755,1610612749
4763,0021200097,1610612765,1610612760
4764,0021200098,1610612741,1610612738
4765,0021200099,1610612745,1610612748
4766,0021200100,1610612742,1610612750
4767,0021200101,1610612756,1610612743
4768,0021200102,1610612757,1610612737
4769,0021200103,1610612766,1610612764
4770,0021200104,1610612753,1610612752
4771,0021200105,1610612754,1610612761
4772,0021200106,1610612751,1610612739
4773,0021200107,1610612758,1610612757
4774,0021200108,1610612747,1610612759
4775,0021200109,1610612755,1610612765
4776,0021200110,1610612738,1610612762
4777,0021200111,1610612749,1610612754
4778,0021200112,1610612745,1610612740
4779,0021200113,1610612760,1610612763
4780,0021200114,1610612750,1610612766
4781,0021200115,1610612742,1610612764
4782,0021200116,1610612756,1610612741
4783,0021200117,1610612746,1610612748
4784,0021200118,1610612744,1610612737
4785,0021200119,1610612751,1610612738
4786,0021200120,1610612759,1610612752
4787,0021200121,1610612743,1610612748
4788,0021200122,1610612755,1610612762
4789,0021200123,1610612765,1610612753
4790,0021200124,1610612754,1610612742
4791,0021200125,1610612740,1610612760
4792,0021200126,1610612750,1610612744
4793,0021200127,1610612763,1610612752
4794,0021200128,1610612758,1610612737
4795,0021200129,1610612757,1610612745
4796,0021200130,1610612747,1610612756
4797,0021200131,1610612738,1610612761
4798,0021200132,1610612746,1610612741
4799,0021200133,1610612764,1610612762
4800,0021200134,1610612766,1610612763
4801,0021200135,1610612739,1610612742
4802,0021200136,1610612749,1610612740
4803,0021200137,1610612759,1610612743
4804,0021200138,1610612756,1610612748
4805,0021200139,1610612752,1610612754
4806,0021200140,1610612761,1610612753
4807,0021200141,1610612755,1610612739
4808,0021200142,1610612758,1610612751
4809,0021200143,1610612760,1610612744
4810,0021200144,1610612765,1610612738
4811,0021200145,1610612757,1610612741
4812,0021200146,1610612747,1610612745
4813,0021200147,1610612764,1610612754
4814,0021200148,1610612766,1610612749
4815,0021200149,1610612737,1610612753
4816,0021200150,1610612763,1610612743
4817,0021200151,1610612742,1610612744
4818,0021200152,1610612759,1610612746
4819,0021200153,1610612762,1610612745
4820,0021200154,1610612755,1610612761
4821,0021200155,1610612740,1610612752
4822,0021200156,1610612747,1610612751
4823,0021200157,1610612766,1610612761
4824,0021200158,1610612753,1610612765
4825,0021200159,1610612739,1610612755
4826,0021200160,1610612754,1610612740
4827,0021200161,1610612738,1610612759
4828,0021200162,1610612737,1610612764
4829,0021200163,1610612748,1610612749
4830,0021200164,1610612760,1610612746
4831,0021200165,1610612745,1610612741
4832,0021200166,1610612750,1610612743
4833,0021200167,1610612742,1610612752
4834,0021200168,1610612756,1610612757
4835,0021200169,1610612758,1610612747
4836,0021200170,1610612744,1610612751
4837,0021200171,1610612766,1610612737
4838,0021200172,1610612753,1610612739
4839,0021200173,1610612738,1610612760
4840,0021200174,1610612751,1610612746
4841,0021200175,1610612765,1610612761
4842,0021200176,1610612754,1610612759
4843,0021200177,1610612763,1610612747
4844,0021200178,1610612745,1610612752
4845,0021200179,1610612743,1610612744
4846,0021200180,1610612762,1610612758
4847,0021200181,1610612756,1610612740
4848,0021200182,1610612757,1610612750
4849,0021200183,1610612755,1610612760
4850,0021200184,1610612764,1610612766
4851,0021200185,1610612737,1610612746
4852,0021200186,1610612748,1610612739
4853,0021200187,1610612742,1610612747
4854,0021200188,1610612749,1610612741
4855,0021200189,1610612758,1610612762
4856,0021200190,1610612744,1610612750
4857,0021200191,1610612761,1610612759
4858,0021200192,1610612752,1610612765
4859,0021200193,1610612751,1610612757
4860,0021200194,1610612755,1610612756
4861,0021200195,1610612753,1610612738
4862,0021200196,1610612743,1610612740
4863,0021200197,1610612764,1610612759
4864,0021200198,1610612765,1610612757
4865,0021200199,1610612741,1610612749
4866,0021200200,1610612763,1610612739
4867,0021200201,1610612760,1610612766
4868,0021200202,1610612762,1610612743
4869,0021200203,1610612746,1610612740
4870,0021200204,1610612755,1610612742
4871,0021200205,1610612739,1610612756
4872,0021200206,1610612745,1610612761
4873,0021200207,1610612758,1610612750
4874,0021200208,1610612747,1610612754
4875,0021200209,1610612764,1610612757
4876,0021200210,1610612753,1610612759
4877,0021200211,1610612738,1610612751
4878,0021200212,1610612737,1610612766
4879,0021200213,1610612765,1610612756
4880,0021200214,1610612741,1610612742
4881,0021200215,1610612749,1610612752
4882,0021200216,1610612763,1610612761
4883,0021200217,1610612740,1610612762
4884,0021200218,1610612760,1610612745
