,GAME_ID,i_id,i_lineup,i_margin,i_time,index,j_id,j_lineup,j_margin,j_time,level_0,season,was_home_correct,starting,date,prediction_by_matchup_u,prediction_by_matchup_w,k
76,0020800032,1610612750,"(2744, 201567, 2034, 101119, 200751)",10,157,995,1610612742,"(956, 1891, 2572, 1717, 467)",-10,157,997,2008,True,0,2008-11-01,-1.0564708361,-0.354737548195,1.0
77,0020800031,1610612751,"(1713, 2250, 201146, 2734, 200767)",0,251,950,1610612744,"(1536, 201634, 2740, 1733, 1894)",0,251,952,2008,True,1,2008-11-01,-4.74948550166,-5.98202696629,1.0
78,0020800046,1610612742,"(101138, 1891, 2572, 200826, 2205)",-2,77,1390,1610612739,"(2760, 2544, 200789, 2590, 1887)",2,77,1392,2008,True,0,2008-11-03,1.45755421455,-4.18712865107,1.0
79,0020800023,1610612763,"(200752, 201144, 101124, 201589, 201564)",-2,142,715,1610612753,"(2554, 1499, 1740, 2586, 1533)",2,142,716,2008,False,0,2008-10-31,-4.25035215458,-7.7834076739,1.0
80,0020800062,1610612744,"(1536, 201148, 101235, 201228, 101142)",0,37,1898,1610612743,"(2546, 2747, 101132, 1853, 2030)",0,37,1901,2008,True,0,2008-11-05,1.22712176432,1.03278796624,1.0
81,0020800062,1610612744,"(1536, 2740, 101235, 201228, 201148)",1,19,1887,1610612743,"(2546, 2747, 101132, 2365, 2030)",-1,19,1890,2008,True,0,2008-11-05,4.57632753964,6.71212896148,1.0
82,0020800027,1610612766,"(200769, 200747, 201571, 2731, 2222)",0,14,840,1610612748,"(2617, 1890, 201563, 2548, 201596)",0,14,842,2008,False,0,2008-11-01,13.4391122441,7.32739946046,1.0
83,0020800030,1610612765,"(101131, 1497, 2419, 201155, 2198)",-3,50,927,1610612764,"(1712, 101154, 2052, 1498, 2406)",3,50,929,2008,False,0,2008-11-01,-0.26842743578,2.71234007432,1.0
84,0020800040,1610612752,"(2768, 101194, 201163, 990, 101126)",-1,125,1232,1610612749,"(201601, 2210, 201196, 101106, 2294)",1,125,1234,2008,True,0,2008-11-02,3.91383958529,-1.71177207625,1.0
85,0020800049,1610612745,"(1897, 1747, 699, 1503, 2397)",0,5,1504,1610612738,"(2754, 2067, 708, 200765, 1718)",0,5,1506,2008,True,0,2008-11-04,80.5098957029,48.6393697017,1.0
86,0020800028,1610612754,"(101127, 201579, 2605, 1902, 201575)",1,30,865,1610612738,"(200796, 2754, 2067, 708, 951)",-1,30,867,2008,True,0,2008-11-01,1.31153057437,-0.640765237336,1.0
87,0020800063,1610612747,"(2200, 2209, 965, 1885, 977)",-1,110,1918,1610612746,"(201154, 2549, 1884, 1501, 1749)",1,110,1921,2008,True,0,2008-11-05,-4.96941351467,3.51233862837,1.0
88,0020800043,1610612753,"(201584, 2730, 2586, 2045, 1533)",0,12,1309,1610612741,"(2736, 2804, 2732, 201149, 2550)",0,12,1311,2008,True,0,2008-11-03,-17.5052968356,12.1820006659,1.0
89,0020800010,1610612760,"(201566, 2404, 2046, 201142, 693)",3,234,310,1610612749,"(2210, 1731, 2124, 101106, 2294)",-3,234,310,2008,True,0,2008-10-29,0.600357747467,-3.0220142773,1.0
90,0020800027,1610612766,"(2202, 201162, 2731, 101109, 2222)",2,92,828,1610612748,"(201161, 1890, 201563, 2556, 2617)",-2,92,830,2008,False,0,2008-11-01,-8.96303797007,-3.33646320849,1.0
91,0020800033,1610612740,"(2561, 2484, 1899, 101108, 200756)",0,103,1020,1610612739,"(2760, 1887, 201581, 2590, 200789)",0,103,1022,2008,True,0,2008-11-01,9.8553875869,6.95458245583,1.0
92,0020800058,1610612740,"(2561, 978, 1899, 101108, 2199)",2,79,1785,1610612737,"(2746, 101107, 2436, 1710, 2207)",-2,79,1788,2008,True,0,2008-11-05,-3.60438885131,8.63026751218,1.0
93,0020800058,1610612740,"(2561, 2050, 101108, 978, 2199)",1,467,1787,1610612737,"(2746, 101107, 2207, 1710, 201143)",-1,467,1790,2008,True,0,2008-11-05,-2.29637806084,7.27090151857,1.0
94,0020800049,1610612745,"(1897, 201171, 101236, 699, 201166)",-2,65,1481,1610612738,"(2754, 2067, 200796, 1718, 201175)",2,65,1483,2008,True,0,2008-11-04,1.95630906568,1.78415353093,1.0
95,0020800013,1610612762,"(1905, 2594, 200794, 1510, 2246)",-1,15,409,1610612743,"(200764, 2403, 2747, 947, 1853)",1,15,410,2008,True,0,2008-10-29,-3.3130273747,1.31800008662,1.0
96,0020800004,1610612753,"(2554, 2730, 1740, 2045, 2749)",-2,175,109,1610612737,"(2746, 2207, 2230, 1710, 201143)",2,175,109,2008,True,0,2008-10-29,0.114144867584,8.24713895738,1.0
97,0020800004,1610612753,"(2554, 2730, 1740, 2045, 1533)",0,19,118,1610612737,"(2585, 2746, 2436, 2230, 201151)",0,19,118,2008,True,0,2008-10-29,-0.954139698761,-6.91478367658,1.0
98,0020800045,1610612763,"(2624, 200752, 201144, 101124, 2545)",3,39,1366,1610612744,"(1536, 201148, 101235, 201228, 1733)",-3,39,1368,2008,True,0,2008-11-03,4.62168149291,1.79727295366,1.0
99,0020800028,1610612754,"(101127, 201579, 2605, 1902, 201575)",3,73,866,1610612738,"(2067, 200796, 2754, 2243, 708)",-3,73,868,2008,True,0,2008-11-01,5.40850981741e+13,1.76270554131e+13,1.0
0,0020800031,1610612751,"(1713, 2250, 200767, 201146, 2039)",-1,53,952,1610612744,"(1536, 201634, 101142, 1733, 1894)",1,53,954,2008,True,0,2008-11-01,1.20381886788,-2.87135462495,2.0
1,0020800007,1610612752,"(2216, 2768, 2047, 2037, 101135)",0,291,202,1610612748,"(2617, 1890, 201563, 2548, 201596)",0,291,202,2008,True,0,2008-10-29,2.78555359753,-1.63293576949,2.0
2,0020800004,1610612753,"(101162, 200755, 2045, 1499, 2749)",-3,79,113,1610612737,"(2585, 2746, 2436, 1710, 2207)",3,79,113,2008,True,0,2008-10-29,-21.7029319506,-0.820801577329,2.0
3,0020800020,1610612761,"(200745, 1515, 101181, 2547, 200081)",2,19,625,1610612744,"(2740, 101235, 201228, 1733, 1894)",-2,19,626,2008,True,0,2008-10-31,23.8570823028,-11.205224778,2.0
4,0020800042,1610612766,"(200769, 200747, 2731, 201571, 2810)",1,194,1292,1610612765,"(101131, 739, 200835, 101198, 201167)",-1,194,1294,2008,False,0,2008-11-03,-5.87704314271,-4.36528285655,2.0
5,0020800592,1610612765,"(1888, 101131, 201155, 686, 201167)",1,99,17479,1610612740,"(978, 1899, 2484, 1498, 2199)",-1,99,17494,2008,False,0,2009-01-17,3.56478454322,0.510909980724,2.0
6,0020800027,1610612766,"(2202, 201571, 2731, 2222, 101109)",-1,94,858,1610612748,"(201161, 1890, 2548, 201596, 2617)",1,94,860,2008,False,0,2008-11-01,-10.5163161073,-8.03325232547,2.0
7,0020800040,1610612752,"(200776, 2768, 201163, 990, 2047)",1,116,1218,1610612749,"(2072, 201601, 201570, 201196, 101106)",-1,116,1220,2008,True,0,2008-11-02,-2.88568549786,-2.74850433154,2.0
8,0020800041,1610612760,"(2555, 201566, 693, 2046, 201142)",0,105,1262,1610612750,"(101155, 200783, 1563, 101119, 201567)",0,105,1264,2008,True,0,2008-11-02,1.40580568884,-2.91111870073,2.0
9,0020800030,1610612765,"(1888, 101131, 2419, 739, 1497)",11,239,925,1610612764,"(1712, 2041, 1498, 2052, 2406)",-11,239,927,2008,False,0,2008-11-01,6.6467353594,4.72329163692,2.0
10,0020800031,1610612751,"(1713, 2250, 2039, 201572, 201583)",-6,97,953,1610612744,"(1536, 101142, 201228, 1733, 1894)",6,97,955,2008,True,0,2008-11-01,2.32079926431,-1.51630319574,2.0
11,0020800027,1610612766,"(2810, 200769, 2202, 101109, 2222)",0,86,836,1610612748,"(201161, 201596, 201563, 2548, 2617)",0,86,838,2008,False,0,2008-11-01,-2.72566489546,-8.91645108993,2.0
12,0020800049,1610612745,"(1897, 201171, 2397, 1747, 1503)",0,95,1491,1610612738,"(2754, 200796, 200765, 1718, 201175)",0,95,1493,2008,True,0,2008-11-04,-3.73998435253,20.1746126132,2.0
13,0020800060,1610612762,"(101179, 200794, 101139, 2430, 200758)",-2,57,1837,1610612757,"(101112, 200746, 201164, 2581, 200750)",2,57,1840,2008,True,0,2008-11-05,3.66906869542,-2.9312817978,2.0
14,0020800020,1610612761,"(200745, 1515, 101181, 2574, 2547)",-3,30,615,1610612744,"(1536, 101235, 2740, 101142, 1894)",3,30,616,2008,True,0,2008-10-31,13.617971215,-3.56982858778,2.0
15,0020800023,1610612763,"(200752, 2545, 201144, 201564, 201589)",-5,125,706,1610612753,"(2730, 2586, 1740, 2749, 2045)",5,125,707,2008,False,0,2008-10-31,3.40690040328,-2.81888411107,2.0
16,0020800032,1610612750,"(2744, 201567, 2034, 1563, 200751)",-2,100,1009,1610612742,"(101138, 101123, 2572, 2205, 467)",2,100,1011,2008,True,0,2008-11-01,-4.55649531301,1.7683503337,2.0
17,0020800024,1610612746,"(1729, 201154, 1884, 200781, 2549)",2,60,730,1610612743,"(2563, 2747, 947, 2030, 2365)",-2,60,731,2008,True,0,2008-10-31,-1.27412784599,0.340136841741,2.0
18,0020800011,1610612759,"(2225, 714, 2427, 2588, 1495)",0,87,346,1610612756,"(1952, 2571, 2405, 406, 959)",0,87,346,2008,True,0,2008-10-29,-0.738021061626,-3.42405712015,2.0
19,0020800019,1610612755,"(2584, 2738, 2501, 101150, 2223)",2,68,574,1610612752,"(2216, 200776, 201163, 990, 101126)",-2,68,575,2008,True,0,2008-10-31,1.66212549722,-17.588912156,2.0
20,0020800050,1610612759,"(1521, 2427, 2588, 2137, 1495)",-3,110,1507,1610612742,"(2205, 1891, 2572, 1717, 711)",3,110,1509,2008,True,0,2008-11-04,1.63618630974,10.0318934079,2.0
21,0020800592,1610612765,"(1888, 101131, 2419, 739, 201155)",-1,90,17489,1610612740,"(2561, 1899, 101108, 2446, 200756)",1,90,17503,2008,False,0,2009-01-17,-1.77611817982,-1.1801130859,2.0
